fid	x	y
house_380788	694887.4901893038	3875749.221263938
house_380789	694960.8730694964	3875742.0803723377
house_380790	694961.6961965831	3875732.114306825
house_380791	694962.5193236697	3875722.1482413127
house_380792	694963.3424507565	3875712.1821758
house_380793	694955.4794980347	3875746.6396161104
house_380794	694941.4692522661	3875740.4309490337
house_380795	694942.5304992123	3875730.4874207405
house_380796	694943.5917461587	3875720.5438924474
house_380797	694866.1925671077	3875777.063083591
house_380798	694866.9741693002	3875767.0936754835
house_380799	694867.7557714925	3875757.124267376
house_380800	694868.5373736849	3875747.1548592686
house_380801	694812.6271490064	3875772.4957846124
house_380802	694813.2609199755	3875762.515888102
house_380803	694813.8946909446	3875752.5359915914
house_380804	694814.5284619137	3875742.556095081
house_380805	694741.2040741985	3875802.062578491
house_380806	694751.1799680843	3875802.7565101725
house_380807	694737.0027638208	3875796.777880082
house_380808	694738.5760369512	3875786.9024149454
house_380809	694735.5648163973	3875774.2484906698
house_380810	694725.5723414263	3875773.8606196158
house_380811	697429.9413540247	3859521.529813016
house_380812	697439.1146954605	3859525.510994612
house_380813	697448.2880368965	3859529.4921762077
house_380814	697457.4613783323	3859533.473357804
house_380815	697466.6347197682	3859537.4545394
house_380816	697475.808061204	3859541.435720996
house_380817	697484.9814026399	3859545.416902592
house_380818	697494.1547440758	3859549.3980841883
house_380819	697503.3280855117	3859553.3792657843
house_380820	697512.5014269475	3859557.36044738
house_380821	697521.6747683834	3859561.3416289766
house_380822	697530.8481098192	3859565.3228105726
house_380823	697540.0214512552	3859569.3039921685
house_380824	697549.194792691	3859573.2851737645
house_380825	697558.3681341269	3859577.266355361
house_380826	697567.5414755627	3859581.247536957
house_380827	697576.7148169987	3859585.2287185527
house_380828	697585.8881584345	3859589.209900149
house_380829	697595.0614998704	3859593.191081745
house_380830	697604.2348413062	3859597.172263341
house_380831	697613.400229665	3859601.1713590785
house_380832	697622.5057990045	3859605.3051959164
house_380833	697631.6113683439	3859609.439032755
house_380834	697640.7169376834	3859613.572869593
house_380835	697649.8225070229	3859617.7067064308
house_380836	697658.9280763624	3859621.840543269
house_380837	694712.9427904986	3875727.322946403
house_380838	694718.322228336	3875722.698144136
house_380839	694719.1070254025	3875712.728987022
house_380840	694719.891822469	3875702.7598299077
house_380841	694720.6766195353	3875692.7906727935
house_380842	694682.2997745281	3875720.0942808664
house_380843	694682.9714289166	3875710.1168623436
house_380844	694683.6430833051	3875700.139443821
house_380845	694694.8003532802	3875726.012690693
house_380846	694676.9771273016	3875724.7201871984
house_380847	694700.1968686423	3875721.390682554
house_380848	694701.0160248772	3875711.4242898733
house_380849	694701.835181112	3875701.457897193
house_380850	694702.6543373469	3875691.4915045123
house_380851	694646.4146829157	3875717.4959476823
house_380852	694647.065406779	3875707.51714222
house_380853	694647.7161306422	3875697.5383367576
house_380854	694648.3668545055	3875687.559531295
house_380855	694658.1872725794	3875723.356778268
house_380856	694641.1024414585	3875722.1233661612
house_380857	694645.7624312352	3875727.4746532794
house_380858	694645.1086517376	3875737.453259012
house_380859	694644.4548722401	3875747.431864745
house_380860	694643.8010927425	3875757.410470478
house_380861	694663.6702046575	3875718.7406504564
house_380862	694664.6619106401	3875708.789945997
house_380863	694665.6536166227	3875698.8392415373
house_380864	694666.6453226053	3875688.8885370777
house_380865	694627.2500297894	3875716.1053587985
house_380866	694628.135391115	3875706.1446291404
house_380867	694629.0207524406	3875696.1838994822
house_380868	694629.9061137663	3875686.223169824
house_380869	694770.0751167475	3875844.9645911385
house_380870	694769.3226856051	3875854.9362433273
house_380871	694768.5702544628	3875864.907895516
house_380872	694767.8178233204	3875874.879547705
house_380873	694767.065392178	3875884.8511998937
house_380874	694551.0836984911	3875706.5733043235
house_380875	694551.8434666237	3875696.602208477
house_380876	694552.6032347564	3875686.63111263
house_380877	694555.7009128676	3875711.7291671126
house_380878	694569.3123800304	3875707.191767993
house_380879	694569.9046834036	3875697.209324569
house_380880	694570.4969867767	3875687.2268811446
house_380881	694560.7557740819	3875824.494571985
house_380882	694561.2253221724	3875814.5056018387
house_380883	694561.6948702629	3875804.5166316917
house_380884	694515.2600039648	3875821.0579893086
house_380885	694515.5706156269	3875811.062814453
house_380886	694515.881227289	3875801.067639597
house_380887	694516.191838951	3875791.0724647418
house_380888	694076.7195994351	3873759.510148418
house_380889	694075.1322300507	3873749.6369392923
house_380890	694073.5448606665	3873739.763730167
house_380891	694071.9574912823	3873729.890521041
house_380892	694070.3701218979	3873720.0173119158
house_380893	694046.5159624225	3873769.9925518585
house_380894	694056.3596571505	3873768.231394824
house_380895	694066.2033518786	3873766.470237789
house_380896	694040.8020538514	3873765.9362650705
house_380897	694039.2179314373	3873756.0625344594
house_380898	694037.6338090233	3873746.188803849
house_380899	694036.0496866092	3873736.3150732378
house_380900	694034.4655641952	3873726.4413426267
house_380901	694029.6370491271	3873773.366645149
house_380902	694011.9522865458	3873776.7685850495
house_380903	694023.8804009904	3873769.462236906
house_380904	694022.1565066903	3873759.6119481567
house_380905	694020.4326123903	3873749.7616594075
house_380906	694018.7087180902	3873739.9113706583
house_380907	694016.9848237901	3873730.061081909
house_380908	694015.2609294901	3873720.21079316
house_380909	694007.7685780663	3873718.5358806183
house_380910	693997.9103830849	3873720.2139723054
house_380911	693997.5735619135	3873728.4911912004
house_380912	693999.4626294064	3873738.3111415063
house_380913	694001.3516968994	3873748.131091812
house_380914	694003.2407643923	3873757.951042118
house_380915	694005.1298318852	3873767.7709924234
house_380916	694130.0275552666	3873648.7354949955
house_380917	694120.251658743	3873650.8406902733
house_380918	694110.4757622193	3873652.9458855516
house_380919	694100.6998656957	3873655.05108083
house_380920	694090.923969172	3873657.1562761078
house_380921	694081.1480726484	3873659.261471386
house_380922	694071.3721761248	3873661.3666666644
house_380923	694061.5962796011	3873663.471861942
house_380924	694051.8203830775	3873665.5770572205
house_380925	694042.0444865539	3873667.682252499
house_380926	694032.2685900303	3873669.7874477766
house_380927	694022.4926935065	3873671.892643055
house_380928	694012.7167969829	3873673.9978383332
house_380929	694002.9409004593	3873676.103033611
house_380930	693993.1650039357	3873678.2082288894
house_380931	693382.9137777411	3873766.096835514
house_380932	693381.5577938338	3873756.189196661
house_380933	693380.2018099263	3873746.281557808
house_380934	713823.9795665528	3864178.787585831
house_380935	713833.4265972654	3864182.0668556755
house_380936	713841.8791824211	3864187.3596564946
house_380937	713850.2252755011	3864192.868080071
house_380938	713858.5713685813	3864198.376503648
house_380939	713867.96948437	3864200.661483947
house_380940	713877.5255352346	3864199.124369982
house_380941	713886.153022865	3864194.1951640886
house_380942	713893.2373095371	3864187.137339895
house_380943	713900.3215962093	3864180.0795157016
house_380944	713908.3277695152	3864174.3923981367
house_380945	713917.733121553	3864171.274056831
house_380946	713927.3156790708	3864173.292658029
house_380947	713936.6283973263	3864176.883313641
house_380948	713945.2276407479	3864181.987528818
house_380949	713953.8268841694	3864187.091743996
house_380950	713962.4895760891	3864192.076765794
house_380951	713971.525754652	3864196.3601612905
house_380952	713980.4243809218	3864200.903403681
house_380953	713989.0470798933	3864205.9678940247
house_380954	713997.0423931287	3864211.944622043
house_380955	714005.3688723624	3864217.157005496
house_380956	714015.1132827947	3864219.070190308
house_380957	692955.3456353776	3872947.547440897
house_380958	692961.7081269801	3872939.832604502
house_380959	692968.0706185827	3872932.1177681065
house_380960	692974.4331101852	3872924.402931711
house_380961	692980.7956017877	3872916.688095316
house_380962	692987.1580933903	3872908.9732589205
house_380963	692993.5205849928	3872901.258422525
house_380964	692999.8830765955	3872893.5435861293
house_380965	693006.245568198	3872885.828749734
house_380966	693012.6080598006	3872878.1139133386
house_380967	693018.9705514031	3872870.3990769433
house_380968	693025.3330430057	3872862.684240548
house_380969	693031.6955346082	3872854.9694041526
house_380970	693038.0580262108	3872847.2545677572
house_380971	693044.4205178133	3872839.539731362
house_380972	693401.6468435979	3871832.4022110384
house_380973	693394.530162383	3871825.377052785
house_380974	693387.4134811681	3871818.3518945314
house_380975	693380.2967999532	3871811.3267362784
house_380976	693373.1801187383	3871804.301578025
house_380977	693366.0634375234	3871797.2764197714
house_380978	693358.3188091188	3871796.6008391953
house_380979	693352.2490666659	3871804.548054214
house_380980	693346.179324213	3871812.495269233
house_380981	693340.1095817601	3871820.4424842517
house_380982	693334.0398393072	3871828.3896992705
house_380983	693329.0203747115	3871836.9174870006
house_380984	693325.5191431367	3871846.2845237497
house_380985	693322.0179115619	3871855.651560499
house_380986	693318.516679987	3871865.018597248
house_380987	693314.8910317518	3871874.330641687
house_380988	693310.320654458	3871883.225114768
house_380989	693305.445955607	3871890.611398342
house_380990	693291.3406192929	3871885.3031082433
house_380991	693284.6695431086	3871892.7527218265
house_380992	693277.9984669241	3871900.2023354103
house_380993	693246.7049855746	3871601.9516374394
house_380994	693247.4610098819	3871611.923017848
house_380995	693248.2170341893	3871621.894398256
house_380996	693444.0062536111	3871544.176946028
house_380997	693438.2680494563	3871535.987134487
house_380998	693432.5298453015	3871527.7973229457
house_380999	693426.7916411468	3871519.607511405
house_381000	693421.053436992	3871511.4176998637
house_381001	693415.3152328372	3871503.2278883224
house_381002	693409.5770286825	3871495.0380767817
house_381003	693403.8388245277	3871486.8482652404
house_381004	693398.1006203729	3871478.658453699
house_381005	693392.3624162182	3871470.4686421584
house_381006	693449.748352036	3871552.36402628
house_381007	693455.4943447311	3871560.548375243
house_381008	693461.2403374263	3871568.732724206
house_381009	693466.9863301214	3871576.917073169
house_381010	693472.7323228165	3871585.101422132
house_381011	693478.4783155117	3871593.2857710947
house_381012	693526.4906614865	3871666.5857078163
house_381013	693532.599820512	3871658.668752846
house_381014	693538.7089795375	3871650.7517978754
house_381015	693544.8181385628	3871642.8348429054
house_381016	693550.9272975883	3871634.917887935
house_381017	693557.0364566138	3871627.0009329645
house_381018	693563.1456156393	3871619.0839779945
house_381019	693569.2547746646	3871611.167023024
house_381020	693575.3639336901	3871603.2500680536
house_381021	693581.4730927156	3871595.3331130836
house_381022	693588.0353686267	3871587.8878178895
house_381023	693596.1908537109	3871582.1009307257
house_381024	694452.3248361697	3871936.29772452
house_381025	694444.0007814027	3871941.839395047
house_381026	694435.6767266355	3871947.381065575
house_381027	694427.3526718685	3871952.9227361022
house_381028	694440.4251891548	3871909.29484983
house_381029	694445.9500202769	3871917.630090743
house_381030	694451.474851399	3871925.9653316555
house_381031	694452.7202230617	3872103.6840012474
house_381032	694460.7554313826	3872109.6367675993
house_381033	694468.7906397034	3872115.589533951
house_381034	694476.8258480242	3872121.542300303
house_381035	694484.861056345	3872127.4950666553
house_381036	694492.8962646659	3872133.447833007
house_381037	694500.9314729866	3872139.400599359
house_381038	694508.9666813074	3872145.353365711
house_381039	694517.0018896282	3872151.3061320633
house_381040	694291.8946316724	3871889.340076528
house_381041	694300.1725599178	3871883.729737504
house_381042	694308.4504881632	3871878.11939848
house_381043	694316.7284164085	3871872.509059456
house_381044	694325.0063446539	3871866.898720432
house_381045	694321.7691303262	3871859.108434482
house_381046	694316.1147214825	3871850.8605462294
house_381047	694552.1636742437	3871877.0426647444
house_381048	694543.2179360887	3871872.573462482
house_381049	694534.2721979336	3871868.1042602197
house_381050	694525.4258369039	3871866.282988468
house_381051	694516.8402510909	3871871.4101432594
house_381052	694636.4033796041	3871894.726152197
house_381053	694630.94291579	3871886.348602738
house_381054	694625.482451976	3871877.9710532795
house_381055	694620.021988162	3871869.5935038207
house_381056	694614.5615243479	3871861.215954362
house_381057	694609.1010605339	3871852.8384049027
house_381058	694603.6405967198	3871844.460855444
house_381059	694598.1801329058	3871836.083305985
house_381060	694592.7196690917	3871827.7057565264
house_381061	694587.2592052777	3871819.3282070677
house_381062	694581.7987414637	3871810.9506576085
house_381063	694576.3382776496	3871802.5731081497
house_381064	694570.8778138356	3871794.195558691
house_381065	694675.9771389855	3871073.1218216433
house_381066	694681.3762530726	3871081.5390401315
house_381067	694686.7753671597	3871089.956258619
house_381068	694692.1744812469	3871098.3734771074
house_381069	694700.6460410957	3871111.5777693423
house_381070	694706.0477625724	3871119.9933147845
house_381071	694711.449484049	3871128.4088602266
house_381072	694702.1611768715	3871104.681991154
house_381073	694710.5931698995	3871099.3059802186
house_381074	694719.0251629276	3871093.9299692833
house_381075	694727.4571559556	3871088.553958348
house_381076	694735.8891489836	3871083.177947413
house_381077	694036.1461417176	3869693.1044845753
house_381078	694038.8686863972	3869702.7267374545
house_381079	694041.5912310769	3869712.3489903333
house_381080	694044.3137757565	3869721.9712432125
house_381081	694039.3881593256	3869686.3415073077
house_381082	694048.5947392214	3869682.437805651
house_381083	694057.8013191172	3869678.5341039947
house_381084	694067.0078990129	3869674.630402338
house_381085	694076.2144789087	3869670.7267006817
house_381086	694047.3573111154	3869732.883172838
house_381087	694049.9984410908	3869742.5280902795
house_381088	694050.7530841947	3869726.4005468856
house_381089	694060.1857603289	3869723.080212422
house_381090	694069.189246225	3869718.7779334313
house_381091	694078.0329144394	3869714.110007499
house_381092	694086.8765826538	3869709.442081566
house_381093	694095.7202508684	3869704.7741556335
house_381094	694109.8397269766	3869697.343428729
house_381095	694118.7014202831	3869692.709813322
house_381096	694127.5631135894	3869688.0761979143
house_381097	694145.9111266137	3869702.1631460893
house_381098	694142.0073250914	3869692.9566085385
house_381099	694103.1793975031	3869695.184813955
house_381100	694098.7204318626	3869686.2339689997
house_381101	694094.2614662221	3869677.283124044
house_381102	694060.2386162028	3869534.8071910767
house_381103	694050.9621357728	3869538.5417473866
house_381104	694041.9239056368	3869542.7806511237
house_381105	694033.1476349125	3869547.57409166
house_381106	694024.6344313287	3869552.6290827948
house_381107	694019.8918105988	3869561.4329199474
house_381108	694012.3378571701	3869567.833103501
house_381109	693947.9081767082	3869624.2308480693
house_381110	693942.7298574714	3869615.6760242907
house_381111	693998.5471234043	3869576.7652442227
house_381112	693989.3364906445	3869580.6593736717
house_381113	693980.1258578846	3869584.5535031203
house_381114	693970.9152251249	3869588.447632569
house_381115	693961.7045923651	3869592.341762018
house_381116	693952.4939596052	3869596.2358914665
house_381117	693943.2833268454	3869600.130020915
house_381118	693955.1688973756	3869626.725981259
house_381119	693964.5120194738	3869623.1614238587
house_381120	693973.855141572	3869619.5968664587
house_381121	693983.1982636702	3869616.0323090586
house_381122	693992.5413857683	3869612.4677516585
house_381123	694001.8845078666	3869608.9031942585
house_381124	694011.5966265645	3869607.093908991
house_381125	694013.3558154113	3869601.248172314
house_381126	694009.7543449946	3869591.9192168075
house_381127	694006.1528745779	3869582.5902613015
house_381128	694446.5026405951	3869027.0763736134
house_381129	694438.5102721262	3869033.0865355297
house_381130	694430.5179036573	3869039.0966974455
house_381131	694075.07496086	3869017.1988113015
house_381132	694070.9975465728	3869008.067836943
house_381133	694066.9201322857	3868998.9368625847
house_381134	694062.8427179985	3868989.8058882267
house_381135	694058.7653037114	3868980.6749138683
house_381136	694054.6878894243	3868971.54393951
house_381137	694027.3115720374	3869047.050580831
house_381138	694031.6069831168	3869038.020107772
house_381139	694035.9023941963	3869028.9896347136
house_381140	694040.1978052758	3869019.9591616555
house_381141	692924.539414812	3866874.0119575704
house_381142	692914.5403901516	3866874.151620876
house_381143	692904.541365491	3866874.2912841816
house_381144	692894.6059360872	3866875.0366922943
house_381145	692884.7959258284	3866876.976717738
house_381146	692874.9859155696	3866878.9167431816
house_381147	692865.5008496601	3866882.0199662535
house_381148	692856.1056806545	3866885.444991707
house_381149	692846.710511649	3866888.8700171607
house_381150	692925.7024799543	3866870.735621127
house_381151	692918.0295855785	3866864.322611545
house_381152	692910.3566912026	3866857.909601963
house_381153	692902.6837968268	3866851.4965923815
house_381154	692895.0109024509	3866845.0835827994
house_381155	692845.2198667681	3866894.1498465585
house_381156	692852.5521466976	3866900.949675309
house_381157	692858.168547167	3866909.084621729
house_381158	692862.957754404	3866917.8632032797
house_381159	692867.746961641	3866926.64178483
house_381160	692872.5361688781	3866935.420366381
house_381161	692877.325376115	3866944.198947931
house_381162	692886.0613401278	3866837.5278482377
house_381163	692878.4634471015	3866831.026154492
house_381164	692010.9240199719	3865260.884271862
house_381165	692019.2093594264	3865266.4836602323
house_381166	692027.4946988809	3865272.083048603
house_381167	692035.862316117	3865277.514787924
house_381168	692045.3604200141	3865280.643049799
house_381169	692054.8585239113	3865283.771311674
house_381170	692064.3566278085	3865286.899573549
house_381171	692073.8547317056	3865290.027835424
house_381172	692083.3528356028	3865293.156097299
house_381173	692092.8509395	3865296.284359174
house_381174	692105.9287762926	3865301.7749532065
house_381175	692114.480613069	3865306.9582038997
house_381176	692123.0324498453	3865312.1414545933
house_381177	697016.2494284799	3880078.014020271
house_381178	697024.037061944	3880071.740842047
house_381179	697031.8246954082	3880065.467663823
house_381180	697039.6123288723	3880059.1944855996
house_381181	697047.3999623365	3880052.9213073757
house_381182	697055.1875958006	3880046.6481291517
house_381183	697062.9752292648	3880040.3749509277
house_381184	697070.7628627289	3880034.101772704
house_381185	697078.5504961931	3880027.82859448
house_381186	697086.3381296572	3880021.555416256
house_381187	697094.1257631214	3880015.2822380327
house_381188	697101.9133965855	3880009.0090598087
house_381189	697109.7010300497	3880002.7358815847
house_381190	697117.4886635138	3879996.462703361
house_381191	697125.276296978	3879990.189525137
house_381192	697133.0639304421	3879983.916346913
house_381193	697140.8515639063	3879977.6431686897
house_381194	697148.6391973704	3879971.3699904657
house_381195	697156.4268308345	3879965.0968122417
house_381196	697165.0624113258	3879960.676206644
house_381197	697176.2998316505	3879952.2043781136
house_381198	697184.5239632655	3879946.5154714365
house_381199	697192.7480948805	3879940.82656476
house_381200	697200.9722264955	3879935.137658083
house_381201	697209.1963581104	3879929.448751406
house_381202	697182.4202723557	3879982.181044042
house_381203	697178.8915305216	3879972.8243362308
house_381204	697175.3627886875	3879963.4676284194
house_381205	697192.8819839595	3879995.652474793
house_381206	697200.7520427549	3879989.483019829
house_381207	697208.6221015503	3879983.3135648645
house_381208	697216.4921603458	3879977.1441099
house_381209	697224.3622191412	3879970.9746549358
house_381210	697191.7477342975	3880005.8286938686
house_381211	697187.0862328574	3879994.096327924
house_381212	697234.5521117356	3879967.592018393
house_381213	697233.602892859	3879977.5468656304
house_381214	697232.6536739825	3879987.501712868
house_381215	697231.4925265583	3879997.3237297856
house_381216	697222.509383637	3880001.544850811
house_381217	697212.9547832148	3880004.4960557804
house_381218	697203.4001827927	3880007.4472607505
house_381219	697217.4450530446	3879923.301161743
house_381220	697225.2341494244	3879917.0298000416
house_381221	697233.0232458041	3879910.7584383404
house_381222	697240.8123421839	3879904.487076639
house_381223	697216.4535089675	3879930.5077843913
house_381224	697222.2595171934	3879938.6496679867
house_381225	697228.0655254193	3879946.791551582
house_381226	697233.8715336452	3879954.9334351774
house_381227	697223.1478448643	3879862.225281191
house_381228	697216.4522530892	3879869.652868335
house_381229	697209.756661314	3879877.0804554787
house_381230	697199.2537670992	3879881.2789584077
house_381231	697191.4171920243	3879875.067027058
house_381232	697183.5806169494	3879868.8550957083
house_381233	697175.7440418743	3879862.6431643586
house_381234	697167.9074667994	3879856.4312330084
house_381235	697167.9188597124	3879848.693635038
house_381236	697172.8573989717	3879839.9981862293
house_381237	697177.795938231	3879831.302737421
house_381238	697245.9006313342	3879834.751941429
house_381239	697239.5750194417	3879842.497045314
house_381240	697233.249407549	3879850.2421491984
house_381241	697185.2219143432	3879818.516207932
house_381242	697192.1993003979	3879811.5578628285
house_381243	697201.0258611033	3879806.857668565
house_381244	697209.8524218088	3879802.1574743018
house_381245	697217.9141982974	3879804.7822772833
house_381246	697225.5795119938	3879811.204345948
house_381247	697233.2448256902	3879817.626414613
house_381248	697240.9101393864	3879824.048483278
house_381249	697222.6184748606	3879855.3543394357
house_381250	697214.8641430779	3879849.0400430695
house_381251	697207.109811295	3879842.725746703
house_381252	697199.3554795124	3879836.411450336
house_381253	697191.6011477297	3879830.09715397
house_381254	697180.3887840151	3879990.11384913
house_381255	697172.7970654999	3879996.622751494
house_381256	697165.2053469849	3880003.1316538583
house_381257	697408.5597249183	3879980.0559688387
house_381258	697410.1215571616	3879970.178687834
house_381259	697411.6833894048	3879960.3014068296
house_381260	697413.245221648	3879950.424125825
house_381261	697414.8070538911	3879940.5468448205
house_381262	697416.3688861344	3879930.6695638155
house_381263	697417.9307183776	3879920.792282811
house_381264	697419.4925506208	3879910.9150018063
house_381265	697402.8424628029	3879984.199318056
house_381266	697392.969770815	3879982.608735486
house_381267	697383.0970788271	3879981.0181529154
house_381268	697390.6470409425	3879905.210991561
house_381269	697400.5520986135	3879906.585703361
house_381270	697410.4050496256	3879905.123309941
house_381271	697425.672449957	3879902.8288291628
house_381272	697375.0925201161	3879974.6643083747
house_381273	697376.5870759396	3879964.77662397
house_381274	697378.0816317631	3879954.888939565
house_381275	697379.5761875866	3879945.00125516
house_381276	697381.07074341	3879935.1135707553
house_381277	697382.5652992335	3879925.2258863505
house_381278	697384.059855057	3879915.3382019456
house_381279	697331.1250268195	3879828.520155363
house_381280	697340.3017354349	3879832.493569385
house_381281	697349.8160824416	3879835.288135518
house_381282	697359.70487442	3879836.7753453916
house_381283	697369.3543545578	3879839.0157906935
house_381284	697376.7247777232	3879845.642627413
house_381285	697381.9668774543	3879853.8765991633
house_381286	697385.2369295323	3879863.326824526
house_381287	697390.7703400849	3879871.1067029294
house_381288	697398.8365574415	3879877.0173828867
house_381289	697407.7750881126	3879881.116562501
house_381290	697417.1342998919	3879884.391845867
house_381291	697425.5416109447	3879889.8063745503
house_381292	697431.3930052685	3879897.224468434
house_381293	697875.1858565249	3879662.797541162
house_381294	697881.9285374332	3879670.182407726
house_381295	697888.6712183416	3879677.56727429
house_381296	697895.4138992499	3879684.952140854
house_381297	697902.1565801583	3879692.3370074183
house_381298	697908.8992610666	3879699.7218739823
house_381299	697915.9059911047	3879699.3149406286
house_381300	697923.1331469065	3879692.403484992
house_381301	697930.3603027083	3879685.4920293554
house_381302	697937.5874585102	3879678.580573719
house_381303	697944.814614312	3879671.6691180826
house_381304	697952.041770114	3879664.757662446
house_381305	697959.2689259158	3879657.8462068094
house_381306	697943.5528284665	3879632.7563287234
house_381307	697950.0500180083	3879640.35807379
house_381308	697957.4805245083	3879647.047195998
house_381309	696851.4508604768	3879878.1572241024
house_381310	696854.3598281427	3879887.7247685688
house_381311	696857.2687958087	3879897.292313035
house_381312	696866.1721902116	3879901.4401574135
house_381313	696875.3991381602	3879905.295469535
house_381314	696884.6260861086	3879909.1507816566
house_381315	696703.1630371689	3877906.1765238713
house_381316	696711.547973356	3877900.72740971
house_381317	696719.932909543	3877895.278295549
house_381318	696728.3178457301	3877889.8291813885
house_381319	696736.7027819172	3877884.3800672274
house_381320	696745.0877181042	3877878.930953067
house_381321	696753.4726542913	3877873.4818389057
house_381322	696761.8575904784	3877868.0327247446
house_381323	696773.2008808932	3877866.3004318415
house_381324	696775.6290911228	3877876.0011429023
house_381325	696778.0573013525	3877885.7018539626
house_381326	696780.4855115821	3877895.4025650234
house_381327	696782.0945631535	3877905.24171043
house_381328	696782.9889174157	3877915.2016366576
house_381329	696783.8832716781	3877925.1615628847
house_381330	696701.5080092229	3877428.2258483088
house_381331	696711.293062293	3877430.2880646926
house_381332	696721.0781153631	3877432.350281077
house_381333	696730.8631684333	3877434.412497461
house_381334	696740.6482215034	3877436.474713845
house_381335	696750.4332745735	3877438.536930229
house_381336	696760.2183276437	3877440.5991466134
house_381337	696770.0033807138	3877442.6613629973
house_381338	696631.4511699595	3877001.7531962018
house_381339	696621.5247860879	3877002.9643540084
house_381340	696611.5984022162	3877004.1755118156
house_381341	696601.6720183446	3877005.3866696223
house_381342	696591.745634473	3877006.5978274294
house_381343	696406.567716838	3876516.550889642
house_381344	696415.3596602351	3876511.786256256
house_381345	696424.1516036321	3876507.02162287
house_381346	696432.9435470293	3876502.256989484
house_381347	696441.7354904264	3876497.4923560983
house_381348	696335.3989324601	3876459.2376911324
house_381349	696340.0417070289	3876468.094589252
house_381350	696344.6844815975	3876476.951487372
house_381351	696349.3272561663	3876485.808385492
house_381352	696353.970030735	3876494.6652836115
house_381353	696358.6128053037	3876503.522181731
house_381354	696363.2555798724	3876512.3790798513
house_381355	696367.898354441	3876521.235977971
house_381356	696372.5411290098	3876530.0928760907
house_381357	696377.8291826759	3876536.252225649
house_381358	696385.9773519969	3876530.455042133
house_381359	696394.1255213178	3876524.657858617
house_381360	696449.6064291974	3876487.5401925147
house_381361	696444.9427924589	3876478.694261678
house_381362	696440.2791557205	3876469.848330841
house_381363	696435.6155189819	3876461.002400004
house_381364	696430.9518822435	3876452.156469167
house_381365	696426.2882455051	3876443.31053833
house_381366	696330.9147597061	3876450.3012093515
house_381367	696326.5891887668	3876441.28514391
house_381368	696322.2636178273	3876432.2690784684
house_381369	695280.3362652235	3878532.2539230194
house_381370	695274.5500216391	3878540.4098647297
house_381371	695268.7637780547	3878548.56580644
house_381372	695262.9775344704	3878556.7217481504
house_381373	695257.191290886	3878564.8776898608
house_381374	695095.827529219	3878645.7991141244
house_381375	695105.6270872153	3878647.7912644893
house_381376	695115.4266452118	3878649.7834148537
house_381377	695340.8714053888	3878753.9274411225
house_381378	695333.6737113098	3878746.9853088893
house_381379	695326.4760172308	3878740.043176656
house_381380	695319.2783231516	3878733.101044423
house_381381	695312.0806290726	3878726.1589121893
house_381382	695304.8829349936	3878719.216779956
house_381383	695297.6852409146	3878712.274647723
house_381384	695290.4875468356	3878705.33251549
house_381385	695335.4310794002	3878767.8559507127
house_381386	695365.7750580899	3878777.9138943846
house_381387	695358.5717965519	3878770.977539202
house_381388	695351.3685350139	3878764.0411840198
house_381389	695367.1424801816	3878693.6834390047
house_381390	695373.5495514128	3878701.361292757
house_381391	695379.9566226439	3878709.039146509
house_381392	695386.363693875	3878716.7170002614
house_381393	695392.7707651062	3878724.3948540133
house_381394	695399.1778363374	3878732.0727077653
house_381395	695404.1714249399	3878739.709780601
house_381396	695397.3323465567	3878747.005464727
house_381397	695392.2464509176	3878755.1864912296
house_381398	695386.3885984399	3878762.994300952
house_381399	695379.5974856429	3878770.33465428
house_381400	695372.8063728459	3878777.675007608
house_381401	696702.3715040605	3879851.690886557
house_381402	696711.5209360679	3879855.7267128592
house_381403	696720.6703680754	3879859.7625391614
house_381404	696729.8198000828	3879863.7983654635
house_381405	696738.9692320903	3879867.8341917656
house_381406	696748.1186640977	3879871.870018068
house_381407	697009.2574716215	3879362.636340036
house_381408	697007.5144652968	3879352.7894151886
house_381409	697005.7714589719	3879342.942490341
house_381410	697004.0284526472	3879333.0955654937
house_381411	697002.2854463224	3879323.248640646
house_381412	697000.5424399975	3879313.401715799
house_381413	697033.293100265	3879233.62515802
house_381414	697031.5549017766	3879223.7773833466
house_381415	697029.8167032882	3879213.9296086733
house_381416	697028.0785047997	3879204.081834
house_381417	697026.3403063114	3879194.234059327
house_381418	697039.0838041052	3879237.6671110047
house_381419	697048.9270132972	3879235.9032423017
house_381420	697058.7702224893	3879234.139373598
house_381421	697068.6134316812	3879232.3755048946
house_381422	697078.4566408732	3879230.6116361916
house_381423	697088.2998500651	3879228.847767488
house_381424	697098.1430592572	3879227.0838987846
house_381425	697107.9862684492	3879225.3200300816
house_381426	697117.8294776411	3879223.556161378
house_381427	697127.6726868332	3879221.7922926745
house_381428	697137.5158960251	3879220.0284239715
house_381429	697147.3591052172	3879218.264555268
house_381430	697100.3449090767	3879287.6438793354
house_381431	697102.1094449202	3879297.4869689546
house_381432	697103.8739807637	3879307.330058574
house_381433	697105.6385166072	3879317.173148194
house_381434	697107.4030524507	3879327.016237813
house_381435	697109.1675882943	3879336.8593274327
house_381436	697110.0760953565	3879346.7048951723
house_381437	697103.4709571747	3879352.784471753
house_381438	697093.5939334173	3879354.3479300025
house_381439	697083.7169096601	3879355.9113882524
house_381440	697073.8398859028	3879357.474846502
