fid	x	y
house_9531	685026.2527491399	6089581.14303598
house_9532	685034.0146619465	6089593.978639184
house_9533	685041.776574753	6089606.814242386
house_9534	685049.5384875595	6089619.649845589
house_9535	685057.3004003661	6089632.485448793
house_9536	684708.6594605267	6089549.447666585
house_9537	684697.7334335897	6089539.191551994
house_9538	684692.8667295763	6089525.20285711
house_9539	684690.2202455463	6089510.438165367
house_9540	684752.4581984389	6089672.233263962
house_9541	684744.6962937556	6089659.397655847
house_9542	684736.9343890722	6089646.562047732
house_9543	684729.1724843889	6089633.726439617
house_9544	684721.4105797056	6089620.890831501
house_9545	684713.7028205097	6089608.024511863
house_9546	684708.2619470911	6089594.108966971
house_9547	684707.0635889228	6089579.201144579
house_9548	684707.4018597797	6089564.208756757
house_9549	684757.632800723	6089680.790336546
house_9550	684765.3947028917	6089693.625946182
house_9551	684773.1566050603	6089706.461555817
house_9552	684780.9185072291	6089719.297165453
house_9553	685107.2125604759	6089023.69631295
house_9554	685121.2390991177	6089018.6005327795
house_9555	686903.3769916545	6088633.430077319
house_9556	686888.4342666173	6088632.120509273
house_9557	686873.4915415802	6088630.810941229
house_9558	686858.5488165431	6088629.501373184
house_9559	686843.606091506	6088628.191805138
house_9560	686828.6633664687	6088626.8822370935
house_9561	686813.7206414316	6088625.572669049
house_9562	686798.7779163945	6088624.263101003
house_9563	686783.8351913574	6088622.953532958
house_9564	686768.8924663203	6088621.643964914
house_9565	686753.9497412831	6088620.334396868
house_9566	686739.007016246	6088619.024828823
house_9567	686724.3203880651	6088620.524835538
house_9568	686714.3046817658	6088631.197263268
house_9569	686712.727655785	6088646.008251576
house_9570	686712.4807110797	6088661.006218716
house_9571	686712.2337663744	6088676.004185854
house_9572	686902.070643215	6088705.58690222
house_9573	686903.3805728611	6088690.644208877
house_9574	686904.6905025073	6088675.701515535
house_9575	686906.0004321533	6088660.758822192
house_9576	686907.3103617994	6088645.81612885
house_9577	686896.6530917332	6088710.131276413
house_9578	686881.7103669341	6088708.821705652
house_9579	686866.767642135	6088707.512134891
house_9580	686851.8249173359	6088706.202564131
house_9581	686836.8821925368	6088704.892993369
house_9582	686821.9394677377	6088703.583422609
house_9583	686806.9967429385	6088702.273851847
house_9584	686792.0540181395	6088700.964281087
house_9585	686777.1112933403	6088699.654710325
house_9586	686762.1685685412	6088698.345139565
house_9587	686747.2258437421	6088697.035568804
house_9588	686732.283118943	6088695.725998042
house_9589	686717.340394144	6088694.416427282
house_9590	686710.8160111716	6088762.113377559
house_9591	686711.062944687	6088747.115410236
house_9592	686711.3098782024	6088732.117442912
house_9593	686711.5568117178	6088717.119475588
house_9594	686711.8037452332	6088702.121508265
house_9595	686895.695949703	6088778.303602788
house_9596	686897.0058988119	6088763.360911152
house_9597	686898.3158479208	6088748.418219516
house_9598	686899.6257970297	6088733.47552788
house_9599	686900.9357461386	6088718.5328362435
house_9600	686715.714608042	6088767.549226144
house_9601	686730.6573321688	6088768.858804577
house_9602	686745.6000562955	6088770.16838301
house_9603	686760.5427804224	6088771.477961442
house_9604	686775.4855045491	6088772.787539875
house_9605	686790.4282286759	6088774.097118308
house_9606	686805.3709528026	6088775.406696741
house_9607	686820.3136769295	6088776.716275173
house_9608	686835.2564010562	6088778.025853606
house_9609	686850.1991251829	6088779.335432039
house_9610	686865.1418493097	6088780.645010471
house_9611	686880.0845734365	6088781.954588903
house_9612	686889.3213429058	6088851.020302192
house_9613	686890.6312716223	6088836.077608768
house_9614	686891.9412003387	6088821.134915344
house_9615	686893.2511290552	6088806.192221921
house_9616	686894.5610577716	6088791.2495284965
house_9617	686766.0626933539	6088845.237057932
house_9618	686751.1199734141	6088843.927431724
house_9619	686736.451344409	6088841.336558744
house_9620	686726.3816298886	6088830.690060386
house_9621	686720.1225998669	6088817.058312766
house_9622	686713.8635698453	6088803.426565145
house_9623	686710.372378373	6088789.0541185085
house_9624	686710.6193582879	6088774.05615195
house_9625	686776.0245079686	6088846.110126991
house_9626	686790.9672318728	6088847.419707961
house_9627	686805.9099557771	6088848.729288933
house_9628	686820.8526796815	6088850.038869903
house_9629	686835.7954035858	6088851.348450875
house_9630	686850.73812749	6088852.658031845
house_9631	686768.6416217239	6088876.579932155
house_9632	686769.8038868944	6088861.625028622
house_9633	686883.9037920458	6088855.564672855
house_9634	686868.9610681823	6088854.255091418
house_9635	686860.2578727683	6088858.511507947
house_9636	686858.9482910724	6088873.4542317875
house_9637	686886.1753541381	6088886.906603177
house_9638	686887.4853165535	6088871.963912708
house_9639	686852.5706918959	6088888.95437456
house_9640	686837.627967584	6088887.64479824
house_9641	686822.6852432721	6088886.33522192
house_9642	686807.7425189601	6088885.025645601
house_9643	686792.7997946482	6088883.71606928
house_9644	686777.8570703362	6088882.406492961
house_9645	686857.1150827003	6088894.371808818
house_9646	686855.8055308016	6088909.3145352695
house_9647	686851.0264081213	6088922.845363328
house_9648	686836.383218963	6088923.671491199
house_9649	686821.4404939344	6088922.361923058
house_9650	686806.4977689057	6088921.052354916
house_9651	686792.1766593799	6088917.639423305
house_9652	686782.0782449141	6088906.553822388
house_9653	686772.5430938213	6088895.013115331
house_9654	686907.9390262815	6088906.397719322
house_9655	686922.4372051255	6088902.550277288
house_9656	686937.1060200405	6088899.49842107
house_9657	686952.0822977856	6088898.818340721
house_9658	686967.0792117834	6088898.514086642
house_9659	686982.076125781	6088898.209832564
house_9660	686997.0730397789	6088897.905578487
house_9661	687012.0699537765	6088897.601324408
house_9662	687027.0668677744	6088897.29707033
house_9663	686982.9304846722	6089128.954702002
house_9664	686992.6144934543	6089117.7580490345
house_9665	686999.1989749571	6089104.280489784
house_9666	687006.8616923733	6089091.49946273
house_9667	686865.226392069	6088933.243143187
house_9668	686858.8901893895	6088946.799348273
house_9669	686855.2117729604	6088961.293707598
house_9670	686856.593941553	6088976.129728851
house_9671	686863.3179245124	6088989.42843638
house_9672	686872.7204487914	6089001.113351861
house_9673	686882.1737989557	6089012.759560286
house_9674	686891.6271491201	6089024.405768711
house_9675	686901.0804992844	6089036.051977135
house_9676	686910.5338494488	6089047.69818556
house_9677	686919.9871996131	6089059.344393984
house_9678	686929.4405497775	6089070.9906024095
house_9679	686938.8938999418	6089082.636810834
house_9680	686948.3472501062	6089094.283019259
house_9681	686957.8006002704	6089105.929227684
house_9682	686967.2539504347	6089117.575436108
house_9683	686982.1995277564	6089135.987860518
house_9684	686992.1006620104	6089147.241184258
house_9685	687003.454258493	6089157.013097905
house_9686	687016.0573203702	6089165.126766054
house_9687	687028.9877175932	6089172.729714669
house_9688	687041.9181148162	6089180.332663286
house_9689	687054.8485120392	6089187.935611902
house_9690	687067.7789092622	6089195.538560517
house_9691	687009.406801467	6089083.618271386
house_9692	687000.6757143835	6089071.4838527795
house_9693	686991.2223578953	6089059.837649488
house_9694	686981.7690014071	6089048.191446196
house_9695	686972.3156449189	6089036.545242905
house_9696	686962.8622884308	6089024.899039614
house_9697	686953.4089319427	6089013.252836322
house_9698	686943.9555754544	6089001.606633031
house_9699	686934.5022189663	6088989.960429739
house_9700	686925.0488624781	6088978.314226448
house_9701	686915.59550599	6088966.668023156
house_9702	686906.3163809641	6088954.888962469
house_9703	686899.1603182629	6088941.709864623
house_9704	687104.4404579987	6089230.454767405
house_9705	687119.346970687	6089229.5498479735
house_9706	687133.5737270749	6089233.947297814
house_9707	687097.9688401363	6089253.416860014
house_9708	687101.0694415538	6089240.873685265
house_9709	687098.8548964409	6089236.22685424
house_9710	687098.9102414632	6089226.3053758815
house_9711	687094.6544668344	6089212.548164901
house_9712	687086.0244630426	6089209.282875973
house_9713	687094.0829548999	6089221.8608242795
house_9714	687141.7135594724	6089232.74677629
house_9715	687149.2812378904	6089219.795705162
house_9716	687203.1926775206	6089274.461838423
house_9717	687190.2416100813	6089266.894153693
house_9718	687177.2905426421	6089259.326468962
house_9719	687164.339475203	6089251.758784231
house_9720	687151.3884077637	6089244.1910995
house_9721	687210.0322562663	6089272.667374417
house_9722	687217.5999250644	6089259.716297668
house_9723	687159.3355644649	6089202.589079208
house_9724	687166.9032578596	6089189.638016831
house_9725	687175.2550066623	6089177.255037094
house_9726	687188.8519684874	6089171.3283184115
house_9727	687203.3110336614	6089167.336397283
house_9728	687217.7700988353	6089163.344476155
house_9729	687232.2291640093	6089159.352555026
house_9730	687246.6882291833	6089155.3606338985
house_9731	687261.1472943573	6089151.36871277
house_9732	687275.6878593343	6089147.773325092
house_9733	687289.6575143833	6089152.121094224
house_9734	687296.9775945479	6089164.792864598
house_9735	687298.966027641	6089179.659494014
house_9736	687300.9313896984	6089194.530181692
house_9737	687302.8967517558	6089209.400869369
house_9738	687304.8621138133	6089224.271557045
house_9739	687306.8274758707	6089239.142244722
house_9740	687308.7928379282	6089254.012932399
house_9741	687310.7581999856	6089268.883620076
house_9742	687312.723562043	6089283.7543077525
house_9743	687310.353447991	6089298.245093052
house_9744	687298.8360704711	6089307.331278291
house_9745	687284.7462640866	6089312.476893516
house_9746	687270.0962486631	6089313.0447899
house_9747	687256.9510847911	6089305.874411336
house_9748	687244.0000144654	6089298.306731545
house_9749	687231.0489441397	6089290.739051755
house_9750	687218.097873814	6089283.171371963
house_9751	686888.0046395366	6088896.344575052
house_9752	686882.8420228072	6088895.96294614
house_9753	686872.6332301508	6088927.411015938
house_9754	686869.522712757	6088924.28809686
house_9755	686893.5817067199	6088925.475751484
house_9756	686886.946511123	6088921.644077284
house_9757	686890.199951625	6088908.09782431
house_9758	685123.0378470541	6089016.335232775
house_9759	685109.173318052	6089011.230412959
house_9760	684838.8653053357	6089219.86123702
house_9761	684835.8421576264	6089205.181830275
house_9762	684830.9271463782	6089188.599941805
house_9763	684833.0859825629	6089178.392517018
house_9764	684838.4027223996	6089164.415102412
house_9765	684840.3979294088	6089219.798717032
house_9766	684843.4771123506	6089205.180531588
house_9767	684839.0722257757	6089276.779334767
house_9768	684839.291603104	6089261.780939067
house_9769	684839.5109804322	6089246.782543366
house_9770	684839.7303577603	6089231.784147666
house_9771	684847.9738442174	6089191.860588055
house_9772	684841.9778996676	6089158.646106274
house_9773	684846.0941028006	6089173.039021773
house_9774	684840.9444185919	6089148.770634661
house_9775	684841.1637743682	6089133.772238646
house_9776	684841.3831301447	6089118.77384263
house_9777	686888.9472898388	6088927.886269748
house_9778	686879.315495603	6088920.240476412
house_9779	686875.1559921389	6088907.703271055
house_9780	685439.9642492884	6089161.264646489
house_9781	685450.6926971537	6089171.747985958
house_9782	685461.4211450188	6089182.231325426
house_9783	685472.149592884	6089192.714664894
house_9784	685482.8780407491	6089203.198004362
house_9785	684841.6897162112	6089097.8109346265
house_9786	684841.9090648438	6089082.812538506
house_9787	684842.1284134763	6089067.814142386
house_9788	684842.3477621089	6089052.815746266
house_9789	684842.5671107415	6089037.817350145
house_9790	684842.786459374	6089022.818954025
house_9791	684774.6287653738	6089101.830716191
house_9792	684789.6271614949	6089102.050064762
house_9793	684804.6255576159	6089102.269413334
house_9794	684819.623953737	6089102.488761906
house_9795	684834.622349858	6089102.708110477
house_9796	684782.509465214	6089280.952527091
house_9797	684797.5078608568	6089281.171908365
house_9798	684812.5062564996	6089281.391289637
house_9799	684827.5046521423	6089281.610670911
house_9800	685143.3694918088	6088808.72374171
house_9801	685158.2452672367	6088806.797266841
house_9802	685173.1210426645	6088804.870791973
house_9803	685187.9968180924	6088802.944317103
house_9804	685202.8681399398	6088800.983983894
house_9805	685217.7361004113	6088798.998095825
house_9806	685232.6040608827	6088797.012207758
house_9807	685247.4720213541	6088795.026319689
house_9808	685262.3399818256	6088793.040431621
house_9809	685277.2079422971	6088791.054543552
house_9810	685292.0759027685	6088789.068655484
house_9811	685306.94386324	6088787.082767416
house_9812	685321.8118237114	6088785.096879347
house_9813	684843.0057127809	6089007.826834576
house_9814	684843.2250511239	6088992.828438305
house_9815	684843.4443894668	6088977.830042035
house_9816	684843.6637278098	6088962.831645764
house_9817	684843.8830661527	6088947.8332494935
house_9818	684844.1024044956	6088932.8348532235
house_9819	684844.3217428386	6088917.836456953
house_9820	684844.5410811815	6088902.838060682
house_9821	684844.7604195245	6088887.839664411
house_9822	684775.9447653735	6089011.846616191
house_9823	684790.9431614946	6089012.065964762
house_9824	684805.9415576155	6089012.285313334
house_9825	684820.9399537366	6089012.504661906
house_9826	684835.9383498577	6089012.724010477
house_9827	684767.7872569793	6088882.076838763
house_9828	684782.6533279181	6088880.076855053
house_9829	684797.519398857	6088878.076871343
house_9830	684812.3854697959	6088876.076887633
house_9831	684827.2515407347	6088874.0769039225
house_9832	684761.0202123112	6089006.62783457
house_9833	684761.2395492436	6088991.629438278
house_9834	684761.4588861759	6088976.631041987
house_9835	684761.6782231082	6088961.6326456955
house_9836	684761.8975600405	6088946.634249404
house_9837	684762.1168969729	6088931.635853113
house_9838	684762.3362339052	6088916.637456822
house_9839	684762.5555708375	6088901.639060531
house_9840	684755.9476346074	6089011.554185132
house_9841	684740.9492384284	6089011.334840528
house_9842	684725.9508422492	6089011.115495924
house_9843	684710.9524460702	6089010.89615132
house_9844	684695.9540498911	6089010.676806716
house_9845	684757.8765427415	6088883.410159167
house_9846	684743.0104709672	6088885.410136666
house_9847	684728.1443991929	6088887.410114166
house_9848	684713.2783274186	6088889.4100916665
house_9849	684698.445234995	6088891.641010264
house_9850	684679.0347148362	6089005.428834606
house_9851	684679.2540593445	6088990.430438425
house_9852	684679.4734038529	6088975.432042246
house_9853	684679.6927483613	6088960.433646065
house_9854	684679.9120928696	6088945.435249885
house_9855	684680.131437378	6088930.436853704
house_9856	684680.3507818864	6088915.4384575235
house_9857	684680.5701263947	6088900.440061343
house_9858	684675.7669754442	6088895.929657733
house_9859	684661.1393623186	6088899.244634625
house_9860	684646.6072130533	6088902.960750961
house_9861	684632.1293819435	6088906.884066696
house_9862	684617.6515508336	6088910.807382431
house_9863	684603.1737197238	6088914.7306981655
house_9864	684589.9767781694	6088921.319961805
house_9865	684584.4072661119	6088934.854345101
house_9866	684586.6558272366	6088949.662802659
house_9867	684589.3023542435	6088964.427486699
house_9868	684591.9488812502	6088979.192170739
house_9869	684594.595408257	6088993.956854779
house_9870	684672.4631657203	6089010.3332924945
house_9871	684598.2160769048	6089014.156161125
house_9872	684600.8626076193	6089028.920844501
house_9873	684603.5091383338	6089043.685527876
house_9874	684606.1556690483	6089058.450211251
house_9875	684608.8021997628	6089073.214894627
house_9876	684612.0736323553	6089087.8085004
house_9877	684622.4882098808	6089098.075117182
house_9878	684637.2596105927	6089099.821682888
house_9879	684652.2580064517	6089100.041049383
house_9880	684602.3333654095	6089009.307713737
house_9881	684617.3317616383	6089009.527054947
house_9882	684632.3301578669	6089009.746396156
house_9883	684647.3285540957	6089009.965737366
house_9884	684662.3269503245	6089010.185078576
house_9885	687053.8832390027	6089263.670769724
house_9886	687068.7018197845	6089263.234950984
house_9887	687082.7545783614	6089257.989002416
house_9888	687091.9887812872	6089269.295562949
house_9889	687089.6201822828	6089257.818294992
house_9890	687079.4096291316	6089268.806679966
house_9891	687069.1990759803	6089279.795064941
house_9892	687053.1675782535	6089297.047691247
house_9893	687042.9570130133	6089308.036064988
house_9894	687061.4928642618	6089294.265942878
house_9895	687054.0634070124	6089297.710576349
house_9896	687046.5403280488	6089310.687605397
house_9897	687039.0172490851	6089323.664634445
house_9898	687061.989257254	6089287.554071735
house_9899	687034.881448569	6089316.72734241
house_9900	687024.9151795115	6089327.933142055
house_9901	687071.4993737845	6089291.771988869
house_9902	687081.6569951379	6089280.734655475
house_9903	685697.2606503498	6089126.47709877
house_9904	685707.8445014005	6089115.84779508
house_9905	685718.4283524511	6089105.218491389
house_9906	685729.0122035018	6089094.589187699
house_9907	685739.5960545524	6089083.959884009
house_9908	685750.179905603	6089073.330580319
house_9909	685752.6455126556	6089059.235499882
house_9910	685671.3754128703	6089152.276510176
house_9911	685660.7215514821	6089162.835640704
house_9912	685650.067690094	6089173.394771233
house_9913	685639.3640901294	6089183.903073734
house_9914	685628.5766353025	6089194.325684653
house_9915	685617.7891804758	6089204.748295571
house_9916	685607.0017256489	6089215.17090649
house_9917	685596.2142708221	6089225.593517408
house_9918	685585.4268159952	6089236.016128327
house_9919	685572.4300188723	6089242.960404598
house_9920	685557.5430498179	6089244.673346616
house_9921	685516.4855350816	6089260.443405689
house_9922	685524.0122654501	6089279.297054622
house_9923	685534.7500617999	6089289.770818491
house_9924	685545.4878581497	6089300.244582358
house_9925	685556.2256544995	6089310.718346225
house_9926	685566.9634508492	6089321.192110092
house_9927	685484.8549676453	6089337.581515527
house_9928	685495.2378000389	6089326.771398378
house_9929	685498.4525371541	6089312.601661709
house_9930	685470.1440600795	6089321.5165734
house_9931	685143.7002444708	6089686.188907381
house_9932	685151.5957105275	6089673.862189772
house_9933	685497.0431822278	6089219.21762138
house_9934	685505.883332377	6089231.2133812
house_9935	685499.3241529451	6089216.764984719
house_9936	685511.5918918476	6089225.180845829
house_9937	685607.8992411264	6089094.495382745
house_9938	685619.2523191186	6089104.203041156
house_9939	685606.6731480091	6089095.865654974
house_9940	685615.8217920379	6089107.752719895
house_9941	686134.767097871	6088752.285809224
house_9942	686134.5048916904	6088761.769178088
house_9943	687038.1044634131	6089330.440052552
house_9944	687051.6028130279	6089323.918829041
house_9945	687065.7540926959	6089318.975602061
house_9946	687019.0458878278	6089340.2856847085
house_9947	685053.7242710603	6089796.27691335
house_9948	685044.8672842414	6089808.3828534
house_9949	685036.0819461538	6089820.540164315
house_9950	685027.4590886197	6089832.813970895
house_9951	685018.9023719517	6089845.133301848
house_9952	685010.5168244133	6089857.57044752
house_9953	685002.2227871884	6089870.067381791
house_9954	684994.201243097	6089882.742350445
house_9955	684986.240874852	6089895.454938478
house_9956	684978.5490756499	6089908.332679935
house_9957	684970.9281401982	6089921.250594639
house_9958	684958.2227747758	6089928.017682837
house_9959	685028.832651033	6090062.906986582
house_9960	685033.3028041315	6090048.588546329
house_9961	685037.6568081876	6090034.236635233
house_9962	685068.9464247102	6089652.702788809
house_9963	685078.5778142075	6089663.866555783
house_9964	685071.191326672	6089650.852173047
house_9965	685082.8823447154	6089660.206089575
house_9966	684896.2316564192	6089887.673183697
house_9967	684907.9358987558	6089896.9366952265
house_9968	684228.5459552864	6090697.1081765
house_9969	684242.2321377278	6090703.242107114
house_9970	684256.128031573	6090708.884849916
house_9971	684270.2160152136	6090714.029249967
house_9972	684284.4782234783	6090718.668784273
house_9973	684248.5871874163	6090607.398729791
house_9974	684244.5353496638	6090621.841119165
house_9975	684240.4835119112	6090636.283508539
house_9976	684236.4316741588	6090650.725897913
house_9977	684232.3798364063	6090665.168287287
house_9978	684228.3279986538	6090679.61067666
house_9979	684302.9979135606	6090718.851670482
house_9980	684307.0497542416	6090704.40928193
house_9981	684311.1015949226	6090689.966893378
house_9982	684315.1534356036	6090675.5245048255
house_9983	684319.2052762846	6090661.082116273
house_9984	684323.2571169656	6090646.639727721
house_9985	684327.3089576466	6090632.197339169
house_9986	684331.3607983276	6090617.754950616
house_9987	684335.4126390086	6090603.312562063
house_9988	684339.4644796896	6090588.870173511
house_9989	684343.5163203706	6090574.427784959
house_9990	684347.5681610516	6090559.985396407
house_9991	684351.6200017326	6090545.543007854
house_9992	684355.6718424136	6090531.100619302
house_9993	684359.7236830946	6090516.65823075
house_9994	684363.6200516906	6090502.173817952
house_9995	684367.2329397396	6090487.617742983
house_9996	684370.4400391027	6090472.964854638
house_9997	684374.8164709785	6090744.193584671
house_9998	684360.3740839148	6090740.141738685
house_9999	684345.931696851	6090736.0898926975
house_10000	684331.4893097874	6090732.038046711
house_10001	684317.0469227236	6090727.986200724
house_10002	684378.7433538588	6090454.919211357
house_10003	684393.7036154354	6090456.010345428
house_10004	684408.6638770119	6090457.1014795
house_10005	684423.6241385884	6090458.19261357
house_10006	684438.584400165	6090459.283747641
house_10007	684453.5446617416	6090460.374881713
house_10008	684378.533633547	6090413.857809834
house_10009	684377.1755060191	6090428.795090023
house_10010	684375.3421701693	6090443.681531393
house_10011	684298.1538205545	6090448.869861628
house_10012	684313.1115822187	6090449.99474651
house_10013	684328.0693438827	6090451.119631393
house_10014	684343.0271055469	6090452.244516276
house_10015	684357.984867211	6090453.369401158
house_10016	684464.4999536829	6090461.1739137685
house_10017	684479.4602147319	6090462.265055073
house_10018	684494.4204757808	6090463.356196378
house_10019	684509.3807368297	6090464.447337683
house_10020	684458.1625880299	6090465.624329964
house_10021	684454.1107521198	6090480.066719854
house_10022	684450.0589162097	6090494.509109746
house_10023	684446.0070802997	6090508.951499636
house_10024	684441.9552443896	6090523.393889527
house_10025	684437.9034084795	6090537.836279417
house_10026	684433.8515725696	6090552.278669309
house_10027	684429.7997366595	6090566.721059199
house_10028	684425.7479007494	6090581.16344909
house_10029	684384.4447346714	6090746.89479519
house_10030	684398.8989214452	6090750.9037290495
house_10031	684413.3825427674	6090754.805614926
house_10032	684427.9310699045	6090758.456228054
house_10033	684442.5198653557	6090761.941079169
house_10034	684418.3863861971	6090607.403029449
house_10035	684414.3345447889	6090621.845417798
house_10036	684410.2827033808	6090636.287806146
house_10037	684406.2308619727	6090650.730194494
house_10038	684402.1790205645	6090665.172582842
house_10039	684398.1271791564	6090679.614971191
house_10040	684394.0753377483	6090694.057359539
house_10041	684390.0234963403	6090708.499747887
house_10042	684385.9716549321	6090722.942136236
house_10043	684381.919813524	6090737.384524584
house_10044	684497.6637512619	6090629.832012891
house_10045	684492.8257010608	6090644.029239875
house_10046	684488.3483143076	6090658.344303703
house_10047	684484.1740656692	6090672.751512831
house_10048	684480.1222156687	6090687.193898769
house_10049	684476.0703656682	6090701.636284707
house_10050	684472.0185156676	6090716.078670644
house_10051	684467.966665667	6090730.521056582
house_10052	684463.9148156665	6090744.963442519
house_10053	684459.862965666	6090759.405828457
house_10054	684524.9063538869	6090465.579710967
house_10055	684539.866615549	6090466.670843868
house_10056	684554.8268772109	6090467.761976767
house_10057	684383.9441540098	6090409.239509284
house_10058	684398.9044160398	6090410.3306371365
house_10059	684413.86467807	6090411.421764988
house_10060	684428.8249401001	6090412.512892841
house_10061	684443.7852021302	6090413.604020693
house_10062	684458.7454641603	6090414.695148545
house_10063	684473.7057261905	6090415.786276398
house_10064	684488.6659882206	6090416.87740425
house_10065	684503.6262502507	6090417.968532103
house_10066	684517.9217938419	6090421.38718314
house_10067	684522.1193257341	6090435.056769024
house_10068	684521.028168315	6090450.017028897
house_10069	684561.200948954	6090473.154216732
house_10070	684557.138714545	6090487.591098266
house_10071	684552.4945981253	6090501.851420244
house_10072	684563.4992225604	6090463.425442211
house_10073	684566.5634902404	6090448.741768843
house_10074	684569.418019159	6090434.01616553
house_10075	684572.1450753288	6090419.266641453
house_10076	684555.4363987356	6090508.6575473705
house_10077	684569.4706949427	6090513.952689481
house_10078	684583.3084870214	6090519.69765395
house_10079	684594.4186620633	6090529.617555308
house_10080	684600.5656037558	6090543.167320073
house_10081	684600.7735216584	6090558.03202928
house_10082	684596.933294177	6090572.52540341
house_10083	684592.8814524993	6090586.967791683
house_10084	684588.8296108217	6090601.410179955
house_10085	684584.7777691439	6090615.852568228
house_10086	684548.9357097691	6090511.548481621
house_10087	684543.3345916931	6090525.460651371
house_10088	684537.2025239073	6090539.149641996
house_10089	684530.7831178947	6090552.706604283
house_10090	684524.363711882	6090566.263566569
house_10091	684518.0324122347	6090579.861378446
house_10092	684511.8866679188	6090593.543665263
house_10093	684256.1643515134	6090409.352767496
house_10094	684269.3407748952	6090402.284035939
house_10095	684284.2276943892	6090401.966611561
house_10096	684299.1879556157	6090403.057750431
house_10097	684314.1482168423	6090404.1488893
house_10098	684329.1084780688	6090405.24002817
house_10099	684344.0687392955	6090406.331167039
house_10100	684359.029000522	6090407.422305909
house_10101	684161.5215101764	6090407.153121852
house_10102	684174.6124327389	6090399.8308005845
house_10103	684187.8160423856	6090392.7128871055
house_10104	684201.0196520323	6090385.594973626
house_10105	684214.4840665457	6090379.083867375
house_10106	684229.0621792156	6090380.550093693
house_10107	684239.3567587689	6090391.084338856
house_10108	684247.0812630985	6090403.942489301
house_10109	684254.4531099871	6090416.21366504
house_10110	684262.3390816683	6090428.967862951
house_10111	684272.6664266898	6090439.740909095
house_10112	684285.9109145136	6090446.6315937
house_10113	684379.3211122161	6090403.889046203
house_10114	684380.4122488652	6090388.928784815
house_10115	684381.5033855143	6090373.968523426
house_10116	684106.144883562	6090390.010360885
house_10117	684114.9774326109	6090402.1341423625
house_10118	684123.8099816598	6090414.25792384
house_10119	684127.9144521268	6090428.381281076
house_10120	684115.7314373623	6090437.130029808
house_10121	684103.7301670241	6090446.1280428
house_10122	684136.198103107	6090422.781196273
house_10123	684148.8308752812	6090414.696593265
house_10124	684575.79864961	6090640.880383104
house_10125	684581.3658126565	6090634.95152367
house_10126	684581.116034157	6090647.398649123
house_10127	684595.3769366283	6090652.049096489
house_10128	684575.0117811791	6090650.662628042
house_10129	684570.9599247164	6090665.105012166
house_10130	684566.9080682538	6090679.547396291
house_10131	684562.856211791	6090693.989780416
house_10132	687414.166146558	6088006.867174677
house_10133	687418.1539515549	6088068.823730775
house_10134	687418.5000062209	6088053.827723101
house_10135	687418.8460608867	6088038.831715426
house_10136	687417.7252496857	6088023.972917288
house_10137	687434.2759546115	6088014.216753843
house_10138	687427.8376701404	6088064.284822193
house_10139	687428.3415805605	6088049.293288773
house_10140	687428.8454909807	6088034.301755353
house_10141	687434.7787948633	6087997.345353598
house_10142	687430.7895016775	6087982.915897988
house_10143	687429.1337538625	6087968.02395018
house_10144	687415.5736953322	6087997.356988107
house_10145	687420.4965208331	6087983.216274941
house_10146	687423.2616512585	6087968.486780161
house_10147	687425.8304952921	6087953.712406238
house_10148	685499.6209463249	6089147.879950402
house_10149	685510.1042835893	6089137.151500384
house_10150	685520.5876208537	6089126.423050365
house_10151	685531.0709581181	6089115.694600347
house_10152	684727.0942659049	6089101.135518375
house_10153	684742.0926619476	6089101.3548722975
house_10154	684757.0910579904	6089101.57422622
house_10155	684876.8209944618	6089659.638841072
house_10156	684884.5828761737	6089672.474463078
house_10157	684878.4994170628	6089652.751917245
house_10158	684891.2965665781	6089644.926767771
house_10159	684904.0937160932	6089637.101618297
house_10160	685947.6793913643	6089021.353569003
house_10161	685939.91746373	6089008.517974766
house_10162	685932.1555360956	6088995.68238053
house_10163	685924.3936084613	6088982.846786293
house_10164	685916.6316808269	6088970.011192057
house_10165	685961.9807858401	6089045.00317158
house_10166	685954.2188433611	6089032.167586321
house_10167	684962.9152438601	6089791.165256513
house_10168	684973.328945187	6089801.942596786
house_10169	684897.1239092362	6089886.341185887
house_10170	684910.7634369452	6089892.583243552
house_10171	685832.7731691595	6089174.878310157
house_10172	685819.9375766389	6089182.640240629
house_10173	685807.1019841183	6089190.4021711005
house_10174	685794.2663915978	6089198.164101572
house_10175	685781.4307990771	6089205.926032044
house_10176	685768.5952065566	6089213.687962515
house_10177	685755.864895269	6089221.618795246
house_10178	685819.3192122288	6089142.967529587
house_10179	685827.081148915	6089155.80311835
house_10180	685872.6063689382	6089150.79040979
house_10181	685859.7707757532	6089158.552339164
house_10182	685846.935182568	6089166.314268536
house_10183	685740.3006338474	6089232.930269212
house_10184	685728.9513462177	6089242.729949397
house_10185	685718.2965502914	6089253.286665486
house_10186	685707.7820595312	6089263.9845851
house_10187	685697.267568771	6089274.682504714
house_10188	685788.5990639776	6089298.659242216
house_10189	685779.1108826319	6089287.063451792
house_10190	685771.1446598143	6089274.35720823
house_10191	685763.3827522672	6089261.521601846
house_10192	685755.62084472	6089248.685995463
house_10193	685747.8589371729	6089235.850389079
house_10194	685741.614793455	6089225.524666975
house_10195	685733.852873819	6089212.689067903
house_10196	685726.090954183	6089199.85346883
house_10197	685718.329034547	6089187.017869757
house_10198	685811.3022090826	6089066.85763149
